 month,GPP_m,NPP_m,Reco_m,NEE_m,Rh_m,Ra_m,RLEAV_m, RWOOD_m,RROOT_m,Rh4_m,Rh5_m,Rh6_m,Rh7_m,Rh8_m,pheno,NSC_yr,add_yr,store_yr, QC(1),QC(2),QC(3),QC(4),QC(5),QC(6),QC(7),QC(8), wcl(1),wcl(2),wcl(3),zwt,thawd,snowd,  ch4emission,ch4pro,ch4oxi,ch4difu,ch4ebusat,ch4pla, ch4v1,ch4v2,ch4v3,ch4v4,ch4v5,ch4v6,ch4v7,ch4v8,ch4v9,ch4v10,unsatebu
     64,        34.0612,        19.2181,        22.0054,       -12.0558,        14.7390,         7.2664,         5.5949,         0.3589,         1.3126,         4.6180,         0.2837,         6.2721,         3.2605,         0.3047,       111.0000,        13.9189,         0.0000,         0.0700,       146.7182,        73.6721,       187.7726,       350.8425,       255.9782,       467.5968,     81000.0859,     72827.7344,         0.9527,         0.9375,         0.9424,       -10.2757,       123.3354,         0.0000,         0.3352,         0.6587,         0.0751,         0.1455,         0.1055,         0.0842,         0.0222,         1.0298,         2.9058,         5.0808,         7.1806,         8.0678,         8.1969,         8.2586,         8.3253,         8.3856,         0.0000
     65,        93.5029,        61.1891,        68.9399,       -24.5630,        23.5565,        45.3833,        32.7566,         2.8054,         9.8213,         7.6696,         0.4633,         9.8466,         5.1003,         0.4767,       111.0000,        13.9189,         0.0000,         0.0700,       180.0188,        74.7853,       192.2040,       354.1245,       256.4605,       469.7920,     80988.2656,     72831.8750,         0.7937,         0.9368,         0.9435,       -78.9732,       150.0000,         0.0000,         0.8450,         1.2660,         0.2802,         0.0416,         0.4734,         0.3300,         0.0012,         0.7311,         3.1412,         4.8258,         6.6920,         8.1237,         8.3301,         8.4323,         8.5155,         8.5907,         0.0000
     66,       127.2879,        48.9529,       112.7237,       -14.5641,        48.8773,        63.8464,        47.3965,         4.5727,        11.8772,        15.6242,         0.9593,        20.6692,        10.6307,         0.9939,       111.0000,        13.9189,         0.0000,         0.0700,       189.9597,        77.6742,       203.6122,       340.2404,       255.9005,       473.7908,     80961.6406,     72844.0156,         0.9527,         0.9356,         0.9406,       -25.7900,       150.0000,         0.0000,         2.9041,         4.5179,         0.5212,         1.1597,         0.8171,         0.9272,         0.0594,         1.1327,         3.0953,         4.1730,         6.0378,         8.3099,         8.6699,         8.8420,         8.9657,         9.0771,         0.0000
     67,       153.1789,        64.1240,       146.6902,        -6.4887,        66.8980,        79.7922,        58.7934,         6.1237,        14.8752,        20.4690,         1.3264,        28.9559,        14.7655,         1.3812,       111.0000,        13.9189,         0.0000,         0.0700,       206.4028,        81.9743,       220.4508,       315.8646,       254.5123,       477.3565,     80924.0625,     72858.0781,         0.9527,         0.9374,         0.9415,        14.1983,       150.0000,         0.0000,         4.6996,         7.2371,         0.6063,         2.1350,         1.2903,         1.2743,         0.2087,         1.6661,         3.8193,         4.7055,         6.2150,         8.6242,         9.0311,         9.2244,         9.3764,         9.5145,         0.0000
     68,       149.8851,        61.8307,       155.7941,         5.9090,        72.6240,        83.1701,        62.6678,         6.3750,        14.1274,        20.7631,         1.4481,        32.4267,        16.4465,         1.5395,       111.0000,        13.9189,         0.0000,         0.0700,       220.4282,        85.9308,       235.6747,       292.3720,       252.9034,       478.3362,     80881.8984,     72870.4688,         0.9528,         0.9385,         0.9422,       -50.7731,       150.0000,         0.0000,         6.0316,         8.5163,         0.5407,         2.6710,         1.7841,         1.5765,         0.0154,         1.4897,         4.1327,         4.9665,         6.2557,         8.7828,         9.1924,         9.3829,         9.5425,         9.6891,         0.0000
     69,       108.4618,        48.1658,       129.9626,        21.5008,        58.7613,        71.2014,        54.6836,         4.9680,        11.5498,        15.9336,         1.1723,        26.7963,        13.5865,         1.2726,       111.0000,        13.9189,         0.0000,         0.0700,       226.7501,        88.4295,       244.8895,       282.0553,       252.0431,       477.4865,     80847.1406,     72884.8594,         0.9525,         0.9399,         0.9433,        20.5237,       150.0000,         0.0000,         5.1772,         6.7976,         0.3024,         2.2012,         1.5721,         1.4039,         0.1292,         1.1052,         3.7341,         4.6005,         5.9448,         8.4717,         8.8871,         9.0774,         9.2415,         9.3920,         0.0000
     70,        51.0045,        16.2326,        81.9699,        30.9654,        38.2533,        43.7166,        36.3496,         2.3319,         5.0351,        10.1186,         0.7523,        17.6037,         8.9409,         0.8379,       111.0000,        13.9189,         0.0000,         0.0700,       217.2395,        87.7110,       241.2170,       286.4741,       252.2677,       476.5120,     80825.2266,     72894.3125,         0.9529,         0.9414,         0.9442,       -52.3654,       150.0000,         0.0000,         2.9536,         3.5682,         0.5165,         0.6960,         1.3097,         0.9479,         0.0085,         0.7287,         3.1718,         4.1586,         5.6301,         7.8983,         8.2895,         8.4679,         8.6301,         8.7772,         0.0000
     71,        24.5551,         5.1057,        53.1375,        28.5823,        24.4047,        28.7327,        24.0038,         1.1574,         3.5715,         6.5596,         0.4744,        11.1620,         5.6765,         0.5322,       111.0000,        13.9189,         0.0000,         0.0700,       203.1689,        85.9859,       233.6532,       297.9832,       253.0793,       476.0982,     80811.4766,     72899.9375,         0.9023,         0.9460,         0.9470,       -62.0557,       150.0000,         0.0485,         1.3165,         1.6910,         0.3593,         0.0703,         0.7200,         0.5262,         0.0042,         0.7568,         3.0882,         4.3792,         5.8778,         7.5555,         7.8712,         8.0175,         8.1592,         8.2859,         0.0000
     72,         1.9120,         0.0000,        27.3947,        25.4827,        16.2168,        11.1778,         8.6237,         0.3319,         2.2222,         4.4636,         0.3088,         7.3527,         3.7409,         0.3508,       111.0000,        13.9189,         0.0000,         0.0700,       185.2730,        83.6037,       223.5620,       315.9221,       254.3839,       476.0042,     80803.1875,     72901.2422,         0.9265,         0.9435,         0.9461,       -55.9064,       150.0000,         0.0037,         0.7029,         1.0454,         0.0719,         0.2365,         0.2845,         0.1819,         0.0026,         1.4844,         3.3698,         5.3558,         6.7367,         7.5239,         7.6954,         7.7834,         7.8872,         7.9788,         0.0000
     73,         2.2713,         0.0000,        13.4123,        11.1410,        12.9070,         0.5053,         0.3765,         0.0153,         0.1134,         3.7402,         0.2458,         5.7320,         2.9156,         0.2734,       111.0000,        16.1878,         0.0000,         0.0814,       171.1936,        81.5652,       215.0558,       330.2245,       255.5519,       476.2645,     80796.9766,     72901.2422,         0.9529,         0.9461,         0.9475,       -19.0739,       150.0000,         0.2190,         0.2271,         0.5927,         0.0450,         0.0404,         0.0701,         0.1165,         0.0043,         1.6444,         3.6009,         5.5952,         7.0702,         7.7002,         7.8081,         7.8659,         7.9382,         8.0012,         0.0000
     74,         7.0752,         0.0030,        14.2906,         7.2154,        14.0986,         0.1919,         0.1408,         0.0062,         0.0449,         4.2214,         0.2679,         6.1763,         3.1387,         0.2944,       111.0000,        16.1878,         0.0000,         0.0814,       158.1857,        79.4310,       206.2792,       342.6494,       256.7529,       476.7825,     80791.3516,     72901.2422,         0.9528,         0.9407,         0.9442,         3.9480,        37.5000,         0.0262,         0.2380,         0.6153,         0.0346,         0.0562,         0.0589,         0.1230,         0.0062,         1.6255,         3.7097,         5.5022,         7.1778,         7.8583,         7.9563,         8.0087,         8.0729,         8.1303,         0.0000
     75,        14.0642,         0.0984,        12.5489,        -1.5152,        11.9709,         0.5780,         0.4229,         0.0232,         0.1320,         3.6791,         0.2264,         5.1863,         2.6323,         0.2469,       111.0000,        16.1878,         0.0000,         0.0814,       146.2137,        77.6718,       199.1450,       353.7421,       257.7415,       477.3771,     80785.2969,     72901.2422,         0.9528,         0.9410,         0.9444,       -45.6674,        27.4932,         0.0000,         0.3055,         0.4425,         0.0559,         0.0446,         0.1519,         0.1090,         0.0039,         1.1884,         3.6302,         5.4654,         7.1919,         7.9221,         8.0284,         8.0847,         8.1508,         8.2101,         0.0000
     76,        42.0886,        30.0124,        30.0827,       -12.0059,        16.7064,        13.3763,        10.4942,         0.6228,         2.2593,         5.3153,         0.3198,         7.1239,         3.6088,         0.3385,       106.0000,        16.1878,         0.0000,         0.0814,       162.6389,        76.0614,       192.6949,       361.3141,       258.6895,       478.5420,     80778.6328,     72902.2812,         0.9524,         0.9368,         0.9417,        -8.0971,       150.0000,         0.0000,         0.5785,         1.0353,         0.1012,         0.2857,         0.1654,         0.1274,         0.0387,         1.7597,         3.7642,         5.5848,         7.2256,         8.0231,         8.1624,         8.2359,         8.3066,         8.3700,         0.0000
     77,        82.8474,        48.6215,        73.9424,        -8.9050,        32.4608,        41.4816,        32.0916,         2.4092,         6.9808,        10.4731,         0.6260,        13.7649,         6.9453,         0.6516,       106.0000,        16.1878,         0.0000,         0.0814,       185.5829,        76.3573,       193.9087,       359.7468,       258.9358,       480.9705,     80761.0703,     72908.6328,         0.9528,         0.9402,         0.9433,       -39.9371,       150.0000,         0.0000,         1.4730,         2.2121,         0.4724,         0.2052,         0.6131,         0.6547,         0.0172,         0.8285,         3.1182,         4.4284,         6.2518,         8.0677,         8.3392,         8.4737,         8.5746,         8.6655,         0.0000
     78,       141.8225,        52.1485,       126.6236,       -15.1990,        53.2237,        73.3999,        55.1042,         5.5267,        12.7690,        16.8948,         1.0354,        22.7953,        11.4258,         1.0724,       106.0000,        16.1878,         0.0000,         0.0814,       196.5635,        79.5153,       206.4665,       343.3662,       258.2273,       484.3875,     80732.0078,     72922.2969,         0.9528,         0.9382,         0.9418,         3.8293,       150.0000,         0.0000,         3.3480,         5.0936,         0.4409,         1.3784,         0.9332,         1.0364,         0.1390,         1.0575,         3.1579,         4.1875,         5.9334,         8.2694,         8.6494,         8.8320,         8.9702,         9.0951,         0.0000
     79,       157.1440,        61.0642,       152.1652,        -4.9789,        67.8356,        84.3296,        63.2492,         6.6117,        14.4686,        20.6243,         1.3351,        29.6982,        14.7892,         1.3889,       106.0000,        16.1878,         0.0000,         0.0814,       211.0226,        83.4648,       221.9866,       320.1892,       256.9214,       486.8322,     80695.7656,     72937.0938,         0.9527,         0.9362,         0.9410,       -49.7960,       150.0000,         0.0000,         3.5096,         6.4608,         1.3697,         0.8364,         1.5044,         1.1687,         0.0188,         1.4808,         3.7501,         4.6611,         6.1240,         8.5450,         8.9509,         9.1427,         9.2979,         9.4387,         0.0000
     80,       131.5789,        53.3573,       145.8655,        14.2866,        62.8026,        83.0629,        63.5325,         6.3388,        13.1916,        18.0653,         1.2394,        28.1891,        13.9938,         1.3150,       106.0000,        16.1878,         0.0000,         0.0814,       220.6222,        86.5659,       233.9106,       304.6082,       255.9098,       487.0987,     80661.5312,     72952.5781,         0.9528,         0.9411,         0.9439,         4.9364,       150.0000,         0.0000,         3.4011,         5.8985,         1.1242,         0.7164,         1.4679,         1.2167,         0.1460,         1.1507,         3.6556,         4.5531,         5.9690,         8.4578,         8.8713,         9.0633,         9.2252,         9.3725,         0.0000
     81,       102.5112,        44.7217,       124.6051,        22.0939,        55.2606,        69.3445,        53.4396,         4.7822,        11.1226,        15.4388,         1.0965,        25.0946,        12.4592,         1.1715,       106.0000,        16.1878,         0.0000,         0.0814,       225.3559,        88.7150,       241.8894,       295.6099,       255.2649,       486.4962,     80630.1953,     72967.8281,         0.9528,         0.9423,         0.9448,        28.8888,       150.0000,         0.0000,         4.1598,         5.8737,         0.5230,         1.5665,         1.3944,         1.1989,         0.1355,         1.2013,         3.5708,         4.4716,         5.9047,         8.3200,         8.7303,         8.9177,         9.0768,         9.2209,         0.0000
     82,        47.6751,        17.6180,        77.7959,        30.1208,        36.6712,        41.1247,        33.4398,         2.1317,         5.5531,         9.9484,         0.7138,        16.8458,         8.3752,         0.7879,       106.0000,        16.1878,         0.0000,         0.0814,       216.6465,        88.1306,       238.9049,       300.0863,       255.5779,       485.5669,     80609.4453,     72976.5547,         0.9528,         0.9402,         0.9432,       -44.8705,       150.0000,         0.0000,         2.9739,         3.4451,         0.3514,         0.8174,         1.2468,         0.9097,         0.0110,         0.7193,         3.0603,         4.0788,         5.6398,         7.8440,         8.2254,         8.3993,         8.5547,         8.6944,         0.0000
     83,         3.1012,         0.0000,        33.6952,        30.5939,        18.7383,        14.9569,        11.6130,         0.4296,         2.9143,         5.0642,         0.3530,         8.6240,         4.2932,         0.4040,       106.0000,        16.1878,         0.0000,         0.0814,       200.1831,        85.8214,       229.1418,       314.9016,       256.7204,       485.0629,     80600.5625,     72979.2969,         0.9529,         0.9448,         0.9465,       -39.6152,       150.0000,         0.1384,         1.0681,         1.3881,         0.2323,         0.2087,         0.5491,         0.3102,         0.0089,         1.2958,         3.2865,         4.8557,         6.3096,         7.5233,         7.7910,         7.9178,         8.0482,         8.1639,         0.0000
     84,         2.1412,         0.0000,        21.7668,        19.6256,        14.7065,         7.0603,         5.4791,         0.2123,         1.3689,         4.1414,         0.2754,         6.6602,         3.3172,         0.3122,       106.0000,        16.1878,         0.0000,         0.0814,       182.5502,        83.4851,       219.4168,       333.0843,       258.0732,       484.9744,     80593.8828,     72979.2969,         0.9474,         0.9434,         0.9485,       -51.3405,         0.0000,         0.1353,         0.4486,         0.7665,         0.1222,         0.0589,         0.2533,         0.1364,         0.0029,         1.5372,         3.6054,         5.5140,         6.8798,         7.5545,         7.6902,         7.7626,         7.8501,         7.9271,         0.0000
     85,         1.7795,         0.0000,         7.0586,         5.2791,         6.8642,         0.1944,         0.1452,         0.0059,         0.0432,         2.0397,         0.1288,         3.0396,         1.5137,         0.1425,       106.0000,        13.9645,         0.0000,         0.0702,       168.6777,        82.3453,       214.7279,       347.2184,       258.7522,       485.1208,     80587.9922,     72979.2969,         0.9530,         0.9303,         0.9493,       -49.8638,         0.0000,         0.3079,         0.1309,         0.2422,         0.0441,         0.0196,         0.0097,         0.1016,         0.0018,         1.0536,         3.3694,         5.2740,         7.0099,         7.6412,         7.7280,         7.7776,         7.8488,         7.9128,         0.0000
     86,         3.1516,         0.0000,         5.7050,         2.5534,         5.6866,         0.0184,         0.0134,         0.0006,         0.0044,         1.7398,         0.1061,         2.4865,         1.2377,         0.1165,       106.0000,        13.9645,         0.0000,         0.0702,       155.8634,        81.4101,       210.9089,       360.0862,       259.3088,       485.3301,     80582.3672,     72979.2969,         0.9530,         0.9225,         0.9499,       -34.1541,         0.0000,         0.5866,         0.1044,         0.1817,         0.0338,         0.0159,         0.0000,         0.0885,         0.0018,         0.9022,         3.0067,         4.9953,         7.0093,         7.7272,         7.8118,         7.8559,         7.9183,         7.9750,         0.0000
     87,        10.1542,         0.0000,        13.9142,         3.7600,        13.8370,         0.0772,         0.0559,         0.0026,         0.0187,         4.3840,         0.2599,         5.9539,         2.9605,         0.2787,       106.0000,        13.9645,         0.0000,         0.0702,       144.0189,        79.3603,       202.6243,       370.5616,       260.4616,       486.1049,     80576.5859,     72979.2969,         0.9529,         0.9422,         0.9454,       -41.2506,         0.0000,         0.5776,         0.1386,         0.4271,         0.0349,         0.0122,         0.0440,         0.0825,         0.0015,         0.8329,         2.8422,         5.0331,         7.1189,         7.9267,         8.0326,         8.0826,         8.1411,         8.1929,         0.0000
     88,        27.9958,         1.1538,        14.8484,       -13.1473,        11.8955,         2.9529,         2.2264,         0.1553,         0.5712,         3.8423,         0.2224,         5.0746,         2.5191,         0.2371,       106.0000,        13.9645,         0.0000,         0.0702,       133.6454,        77.7594,       196.2408,       379.8472,       261.4129,       486.8929,     80570.4375,     72979.2969,         0.9527,         0.9377,         0.9422,        13.1175,        78.7373,         0.0000,         0.1910,         0.4250,         0.0275,         0.0735,         0.0368,         0.0807,         0.0231,         0.8135,         2.7614,         4.9380,         7.1481,         8.0198,         8.1434,         8.2001,         8.2609,         8.3156,         0.0000
     89,        88.5953,        64.0925,        65.7479,       -22.8474,        23.4809,        42.2670,        27.9643,         2.6711,        11.6316,         7.9495,         0.4539,         9.7812,         4.8405,         0.4557,       128.0000,        13.9645,         0.0000,         0.0702,       171.8437,        78.5456,       199.4531,       381.5279,       262.1157,       489.1207,     80559.8672,     72982.7109,         0.9528,         0.9391,         0.9427,         9.8631,       150.0000,         0.0000,         0.8002,         1.6043,         0.2968,         0.3054,         0.2446,         0.2502,         0.1179,         1.1925,         3.2445,         5.0360,         6.9898,         8.2072,         8.3822,         8.4662,         8.5371,         8.6006,         0.0000
     90,       137.8289,        63.9922,       121.0287,       -16.8001,        55.9021,        65.1265,        47.2736,         4.6147,        13.2383,        18.3963,         1.0799,        23.6915,        11.6383,         1.0962,       128.0000,        13.9645,         0.0000,         0.0702,       195.1397,        81.6176,       211.6871,       360.9901,       261.3246,       493.3896,     80530.9922,     72996.7344,         0.9528,         0.9406,         0.9434,        -3.8537,       150.0000,         0.0000,         4.1829,         5.7776,         0.2095,         2.0994,         0.9540,         1.1295,         0.1253,         1.3898,         3.4878,         4.5170,         6.2489,         8.5097,         8.8583,         9.0233,         9.1387,         9.2427,         0.0000
     91,       155.4123,        62.1278,       157.9541,         2.5417,        78.7824,        79.1717,        59.0911,         6.0551,        14.0254,        24.3038,         1.5367,        34.5284,        16.8276,         1.5859,       128.0000,        13.9645,         0.0000,         0.0702,       210.1188,        85.6103,       227.3679,       327.8663,       259.5008,       496.0645,     80488.8750,     73009.3984,         0.9312,         0.9370,         0.9413,       -57.5203,       150.0000,         0.0000,         6.0973,         9.0495,         0.6545,         2.8441,         1.6722,         1.5809,         0.0101,         1.5425,         4.2930,         5.1158,         6.4049,         8.9011,         9.2950,         9.4802,         9.6263,         9.7604,         0.0000
     92,       134.9011,        58.6194,       147.8993,        12.9982,        65.1073,        82.7920,        62.4801,         6.2821,        14.0297,        18.9683,         1.2849,        29.2792,        14.2327,         1.3422,       128.0000,        13.9645,         0.0000,         0.0702,       222.3313,        89.3360,       241.8142,       310.3123,       258.3369,       496.0547,     80455.2344,     73024.7422,         0.9529,         0.9415,         0.9445,       -48.7712,       150.0000,         0.0000,         2.8890,         5.0522,         1.0385,         0.0228,         1.6641,         1.2021,         0.0167,         1.3664,         3.9518,         4.7747,         6.0816,         8.6252,         9.0415,         9.2338,         9.3961,         9.5462,         0.0000
     93,        88.1878,        38.4071,       118.7032,        30.5153,        57.8895,        60.8136,        47.5400,         3.9642,         9.3094,        16.1563,         1.1409,        26.4883,        12.8879,         1.2162,       128.0000,        13.9645,         0.0000,         0.0702,       223.7445,        90.7786,       246.9296,       300.6499,       257.6866,       494.7500,     80423.6641,     73039.3281,         0.9529,         0.9424,         0.9450,        10.2550,       150.0000,         0.0000,         3.5571,         5.6796,         0.9877,         0.8888,         1.4539,         1.2144,         0.0963,         0.9695,         3.6786,         4.5427,         5.8923,         8.3754,         8.7895,         8.9797,         9.1432,         9.2924,         0.0000
     94,        18.7631,         0.9211,        57.8403,        39.0771,        29.0307,        28.8096,        25.0915,         1.0545,         2.6637,         7.8731,         0.5570,        13.4314,         6.5507,         0.6184,       128.0000,        13.9645,         0.0000,         0.0702,       207.1884,        88.4924,       237.2064,       309.4655,       258.3885,       493.6859,     80406.7500,     73045.9219,         0.9529,         0.9433,         0.9452,         7.6222,       150.0000,         0.0000,         2.6764,         2.7757,         0.0972,         0.9121,         0.9935,         0.7708,         0.0515,         0.7898,         3.3148,         4.4002,         5.8350,         7.7669,         8.1226,         8.2886,         8.4477,         8.5916,         0.0000
     95,         4.2115,         0.0000,        31.8970,        27.6855,        18.3134,        13.5836,        10.8678,         0.4197,         2.2960,         5.0594,         0.3467,         8.4116,         4.1079,         0.3879,       128.0000,        13.9645,         0.0000,         0.0702,       191.4438,        86.1740,       227.5139,       323.4482,       259.5517,       493.2043,     80398.1641,     73048.2969,         0.9529,         0.9454,         0.9469,       -47.9772,       150.0000,         0.0709,         1.1268,         1.3505,         0.1522,         0.3061,         0.5390,         0.2816,         0.0036,         1.5124,         3.7740,         5.3140,         6.5403,         7.5587,         7.7960,         7.9146,         8.0437,         8.1584,         0.0000
     96,         1.8245,         0.0000,        23.5205,        21.6960,        16.2899,         7.2306,         5.4212,         0.2223,         1.5872,         4.6842,         0.3061,         7.3624,         3.5975,         0.3397,       128.0000,        13.9645,         0.0000,         0.0702,       174.5807,        83.5658,       216.7868,       340.6709,       261.0640,       493.1178,     80391.6016,     73048.2969,         0.9530,         0.9473,         0.9480,       -25.1090,       150.0000,         0.4147,         0.3779,         0.7730,         0.0792,         0.0440,         0.1877,         0.1463,         0.0042,         1.8069,         3.9552,         5.9502,         7.0870,         7.6714,         7.7913,         7.8601,         7.9463,         8.0219,         0.0000
